dataset,method,tau,layers,selection,best_epoch,label,recall@3,ndcg@3,arhr@3,recall@5,ndcg@5,arhr@5,recall@10,ndcg@10,arhr@10,recall@20,ndcg@20,arhr@20,recall@50,ndcg@50,arhr@50
epinions,lightccn_multi,,4,val-best-recall@20,140,stateful_ef__softmax__global__L4__ho_user,0.017052358664325258,0.02057708316729632,0.011294702473892599,0.02403860498683194,0.022410729069892877,0.012889733800233632,0.038642029177223834,0.026939825848663314,0.014792096928682552,0.05927535751718145,0.03307201867140238,0.016212550865638258,0.09888646148972775,0.043060645543402616,0.017455113968804305
epinions,lightccn_multi,,4,val-best-recall@20,150,stateful_e__softmax__global__L4__ho_user,0.01705911549427466,0.020480378603325022,0.011164990203605854,0.024366194335980394,0.02240310405285617,0.012797855482387297,0.03915353257567517,0.026980594950549944,0.014724939898445403,0.060166722910009546,0.03319306308166308,0.016153868727825045,0.09899245753709386,0.04298710794662161,0.017357981756774495
epinions,lightgcn_cc,,3,test-frame,270,epinions__lightgcn_cc__L3,0.017465061541357414,0.020803211963950876,0.01176339922019632,0.02523305988340049,0.02308368483784162,0.013521395040530904,0.040764362821586846,0.02795945860989741,0.015574990891425097,0.0630493556869702,0.034503302211434966,0.01709682224176982,0.10371210142342883,0.04459515598895877,0.018362662179725462
epinions,lightgcn_cc,,4,test-frame,350,epinions__lightgcn_cc__L4,0.019128878717719656,0.022563705693049576,0.012722802600864126,0.027491131725095073,0.02491977554202957,0.014618432287185491,0.043496960972753046,0.029903325334866,0.016723335129657155,0.06619732892074977,0.036570540734221293,0.018282343888296086,0.10917223592429903,0.04732393914787498,0.019629187647977612
epinions,mf,,3,test-frame,70,base__epinions__mf__L3__tst,0.007081112906172367,0.008564553050371945,0.004647911325535639,0.010463180695910807,0.009587971487284717,0.005405597695742906,0.016841467417648553,0.01168631646140786,0.006244339600078904,0.026943331174843987,0.014753791129006055,0.006930189132788527,0.04998750061687684,0.020580388270454816,0.007640723389795769
epinions,mf,,3,val-best-recall@20,130,base__epinions__mf__L3__val,0.006059715648532743,0.007681860183482028,0.004093210900130611,0.009222440702144136,0.008630559622869405,0.004817366158340405,0.016063732734728116,0.010862899115246858,0.005703586337237431,0.026451497908833787,0.014044042894717628,0.006409907204176556,0.04751527246408418,0.019450798299730298,0.0070617927258371455
epinions,ngcf,,,val-best-recall@20,50,bt__epinions__ngcf__lr5e-4_reg1e-4__val,0.009133177108048682,0.011592783375869182,0.006110454532949489,0.013096854863433925,0.012605656823010467,0.006998587618609356,0.02300142988218775,0.015876120022644945,0.008306157070034001,0.036398981756778186,0.019840547197130718,0.009221100831607671,0.06259890438931731,0.026502687011229157,0.010033200570687932
epinions,ngcf,,,val-best-recall@20,10,bt__epinions__ngcf__lr1e-3_reg1e-4__val,0.008599066399720344,0.011128116082924154,0.0059315979433758855,0.012947970620227048,0.012340970790011977,0.006911249215631597,0.021367542774647422,0.014989319412605699,0.00800915116611601,0.034215533275467336,0.018836641129555586,0.008883235119218225,0.05930377635411347,0.025209585765820747,0.009668855374724271
epinions,ngcf,,,val-best-recall@20,10,bt__epinions__ngcf__lr1e-3_reg1e-5__val,0.008342090796181877,0.010787533607406008,0.005739678184353247,0.013055144652813024,0.01210405517459049,0.006798068080834845,0.02105931854306972,0.014703530508688023,0.007841637621319288,0.03334467423027085,0.01842040688875292,0.008682474943534824,0.059232969908174976,0.024936483574195287,0.009482207214895427
epinions,ngcf,,,val-best-recall@20,190,bt__epinions__ngcf__lr1e-4_reg1e-5__val,0.009367171844987116,0.012254604846510966,0.006330385874266441,0.013756292102524603,0.013359184645060947,0.007327682470191855,0.023185702219288545,0.016338672088861125,0.008557944818789206,0.03792526081980243,0.020689225170768877,0.00955300085887929,0.06640167165524151,0.027849632229000464,0.010436442962662112
epinions,ngcf,,,val-best-recall@20,140,bt__epinions__ngcf__lr1e-4_reg1e-4__val,0.009270528966146323,0.012050540450451515,0.006215234845988232,0.0139510096433248,0.013387117408840273,0.0072776751341044965,0.02381830206683904,0.016463910370124214,0.00855603790007648,0.03784364097900003,0.020627597843631836,0.00951149759188146,0.06741899840472686,0.02803502246341179,0.010428852272895231
epinions,ngcf,,,val-best-recall@20,50,bt__epinions__ngcf__lr5e-4_reg1e-5__val,0.008830631941106162,0.011452331304302796,0.005901625308267526,0.01382401916806005,0.012942754168252236,0.0070315975866752445,0.022771753696874182,0.015721874747073514,0.008201017829264391,0.03569957804981897,0.01954992040605589,0.00907714892477261,0.0625645987871573,0.026392778377716364,0.009917702828143556
epinions,ngcf,,,val-best-recall@20,400,bt2__epinions__ngcf__lr1e-4_reg1e-5__val,0.011710123430314408,0.0145290083008385,0.007644860261562057,0.01829823315492043,0.016600987874446596,0.00912218057429533,0.031150471944921564,0.02079112058114766,0.010805498891137754,0.050189488564946615,0.026410855330652117,0.012097964855409095,0.08776580648875378,0.03589847629840036,0.013268644857037163
epinions,ngcf,,,val-best-recall@20,70,bt2__epinions__ngcf__lr5e-4_reg1e-5__val,0.011586554458059504,0.014181949888422724,0.007226425732497006,0.017497648052670785,0.015952454958000514,0.00856962950646755,0.029574874173310433,0.01982136124771629,0.010131520662953308,0.046999405177240314,0.02496617608820245,0.011301515625559148,0.08436361084716854,0.03438623559874916,0.012481957717242214
epinions,ngcf,,,val-best-recall@20,30,bt2__epinions__ngcf__lr1e-3_reg1e-5__val,0.010810159332939332,0.013564496232561906,0.006899555967726367,0.016349561288129262,0.01510082532011877,0.008155113587881757,0.028256653898757665,0.01896799451132499,0.009709514968952861,0.0453961804741903,0.02401166800371725,0.010861884116051681,0.07973384138874687,0.03265014422469497,0.01192413636821074
epinions,ngcf,,,val-best-recall@20,400,bt2__epinions__ngcf__lr1e-4_reg1e-4__val,0.01165685222527522,0.014502700102106466,0.007621362463903072,0.01830347794850616,0.016601226545453474,0.009110639112999414,0.03133784906200157,0.020864495487462015,0.010815935817906033,0.05006294475802524,0.026393027881338828,0.012087933551631914,0.08794122838893086,0.03594784476402659,0.013271160969571465
epinions,ngcf,,,val-best-recall@20,70,bt2__epinions__ngcf__lr5e-4_reg1e-4__val,0.011333028233507765,0.014118442679352737,0.007330967239120381,0.017033117533501264,0.015809781441594378,0.008610584900915264,0.02913626856430572,0.019731395069366487,0.010203514897501332,0.046776820238119736,0.024942363105511442,0.011405127050371739,0.08412610625288487,0.03434910594956723,0.012573006090321375
epinions,ngcf,,,val-best-recall@20,30,bt2__epinions__ngcf__lr1e-3_reg1e-4__val,0.010884354474468233,0.013472198640685948,0.0069234310499994706,0.016619075571735288,0.015244234920738635,0.008209327265340108,0.02825919129301811,0.018971651536183784,0.009715429377541643,0.04513933579161699,0.02393925630508006,0.01085622718235206,0.07917029561339065,0.032522718137208674,0.011913466373547624
epinions,ngcf,,3,val-best-recall@20,10,base__epinions__ngcf__L3__val,0.008008727673871882,0.009890001574557645,0.005040109732319715,0.012143562911160508,0.01118836465536871,0.005978756971531907,0.020534602963854263,0.013869441484232204,0.00706060899918109,0.03305548277670159,0.017545510834763748,0.007902400502290182,0.059800287287894174,0.02427703829892588,0.008725858128400776
epinions,ngcf,,3,test-frame,70,base__epinions__ngcf__L3__tst,0.00807556694854615,0.010861099725963103,0.005405075416067872,0.011739804773985217,0.011685530952823799,0.006232176626779194,0.021260040634856894,0.014524601025845907,0.007463239475938412,0.03489756275569147,0.01863561487039889,0.008389920080618583,0.062115993927970695,0.0254996053432056,0.009237421023015894
epinions,simgcl,,,val-best-recall@20,20,bt2__epinions__simgcl__lam01__val,0.02002118990835074,0.02369773227705884,0.013370174339404444,0.02862714407976762,0.026192373174046945,0.015331095606961784,0.04458546255416415,0.03111500922301389,0.017414981127042505,0.06817883585093445,0.03803697016951927,0.019022619431906803,0.10863608967623871,0.04834148081597188,0.02028040895582094
epinions,simgcl,,,val-best-recall@20,20,bt2__epinions__simgcl__lam02__val,0.018839898157005076,0.02211970260343499,0.012617283583073803,0.027149050352965682,0.024555949144421135,0.014508449706883303,0.04272920846435212,0.029442369377041214,0.016538590847840106,0.06366503801415821,0.0356366277908861,0.01798037442919918,0.10099727930997388,0.045173088760890004,0.019155820910073243
epinions,simgcl,,,val-best-recall@20,30,bt2__epinions__simgcl__lam1__val,0.014881999214361131,0.016432606325767134,0.009767535912809688,0.021311172639127532,0.018487791434165658,0.011216394482888822,0.0320938874664469,0.02194406842318051,0.012642222366010569,0.0483745970063869,0.026780229867230037,0.013770767357338547,0.07766773008183268,0.03405022532916515,0.014685800710798018
epinions,simgcl,,,val-best-recall@20,40,bt2__epinions__simgcl__lam2__val,0.01267044627537374,0.01382757842183033,0.00828227629812351,0.017721283459031904,0.015297224041584283,0.009421163173997367,0.027885342915763618,0.01860837873978748,0.010749989655780612,0.04205095407933691,0.02280884121975943,0.011712557477000361,0.06616766875301347,0.02878530004979165,0.012458529296650865
epinions,simgcl,,,val-best-recall@20,20,bt2__epinions__simgcl__lam05__val,0.01694378414027252,0.01965913800351019,0.01152047016333638,0.024108136145177095,0.021837451102420295,0.013142943507648755,0.03769911011554113,0.026126402379322466,0.014930273235044976,0.056993879244164894,0.03180050391579668,0.016255225580467304,0.09017411928202362,0.04017412993628933,0.017298019417562937
epinions,simgcl,,3,val-best-recall@20,20,base__epinions__simgcl__L3__val,0.017165569432447913,0.01991758094742691,0.011682720501067822,0.024412572201178234,0.02203999882723141,0.01331869774323742,0.03767251337828375,0.026241264300906005,0.01505327713119553,0.05682862751610658,0.031899954943482085,0.016374441080931286,0.08993357319783211,0.04026047573791094,0.01742132642167504
epinions,simgcl,,3,test-frame,60,base__epinions__simgcl__L3__tst,0.015344988422445327,0.016816084757947665,0.010311204075877328,0.021833116892829185,0.01888096452141229,0.011792680262351463,0.03473927944365606,0.023178393922937753,0.01348414925248355,0.050973586562722294,0.027904762810662755,0.014589355776587225,0.07922073570258589,0.03502676109695606,0.015472199804772883
epinions__val,lightgcn_cc,,3,val-best-recall@20,150,epinions__lightgcn_cc__L3,0.01459726567186456,0.01821791472635509,0.00974456121207182,0.021692512727831646,0.020203265633824546,0.011361047749011907,0.03605450563362485,0.024781421380790515,0.013243622514707218,0.056157856954144915,0.03070146795993366,0.01462385984439369,0.09595425330832842,0.04072593630194926,0.01588103230237059
epinions__val,lightgcn_cc,,4,val-best-recall@20,180,epinions__lightgcn_cc__L4,0.015555368435908894,0.01947946999763683,0.010521422181468875,0.02321405689517851,0.02157678136418048,0.012239957048580405,0.03831632667632182,0.026400868582103443,0.014232806307331123,0.060017919097261,0.03273687258113542,0.015723795749501873,0.10062143856246838,0.04297149359338496,0.016995002265425618
foursquare-nyc,LightCCN-full,2,1,val-best-recall@20,50,dro__foursquare-nyc__t2__sef.sm.B__L1__val,0.013990608796014988,0.07235228481894769,0.009242534010701397,0.01903173221233656,0.06377990161838776,0.010381602312432068,0.02978527194471042,0.054785136024315,0.011800901558100924,0.044395151418687426,0.052037500046058366,0.012798110545900354,0.06889635921929563,0.061797053058492736,0.013562810972321144
foursquare-nyc,LightCCN-full,2,2,val-best-recall@20,60,dro__foursquare-nyc__t2__sef.sm.B__L2__val,0.015979407081330353,0.08477901417925811,0.010941479113197249,0.021548635055123336,0.07392696795540991,0.012191336797850392,0.03253110149107568,0.0617964962799414,0.013628816443342637,0.04818238007220333,0.058164244003336835,0.014703532523781237,0.07658546788066012,0.06944002035284409,0.015603598719938286
foursquare-nyc,LightCCN-full,2,3,val-best-recall@20,80,dro__foursquare-nyc__t2__sef.sm.B__L3__val,0.016122693569458436,0.08602222159395226,0.011083375219634352,0.02237034426622505,0.07707239051427568,0.012484341778380913,0.033404737617162415,0.0634569977668939,0.013924569511232358,0.04935265307122401,0.05975983710514994,0.01502292793342986,0.07929972093059283,0.07151377353368946,0.01596536024020508
foursquare-nyc,LightCCN-full,2,4,val-best-recall@20,140,dro__foursquare-nyc__t2__sef.sm.B__L4__val,0.016969648225739497,0.09143864271609858,0.011966844318758515,0.02343646752505298,0.08141898145258547,0.013419345651394092,0.03482011983615783,0.06725609681436999,0.014903362715361464,0.050711184553020094,0.06228630778376274,0.015993921621921738,0.08192555062209511,0.07447313303664557,0.01695501311372048
foursquare-nyc,LightCCN-full,2,5,val-best-recall@20,80,dro__foursquare-nyc__t2__sef.sm.B__L5__val,0.0164394289762488,0.0910053290263269,0.011495566774167134,0.02294618202304583,0.08002361527896909,0.012961152210113616,0.03319387327685455,0.06496699249159697,0.014321518142735416,0.049336873537925846,0.06078504459921738,0.015414583794154503,0.08117981718337891,0.07344519623265712,0.01641766434260889
foursquare-nyc,LightCCN-full,2,6,val-best-recall@20,120,dro__foursquare-nyc__t2__sef.sm.B__L6__val,0.01748176257127219,0.09546221100688378,0.01200740785175956,0.023270245429370395,0.08217757043592454,0.01332464028400701,0.034064356972128264,0.06718055179339454,0.014761990667730684,0.050562665674873525,0.06239274488047059,0.015898631591844927,0.08381439047180303,0.07562251271785844,0.01693884676242784
foursquare-nyc,LightCCN-prop,2,3,val-best-recall@20,120,dro__foursquare-nyc__t2__sef.sm__L3__val,0.015408099247929503,0.08062142303203515,0.010362261367921418,0.02188707294990072,0.07317138738657727,0.011834224011820195,0.03235557799680652,0.0606521836002168,0.013201131343755113,0.048881536035512624,0.05776056565110876,0.014319763201156565,0.07651400947636632,0.06866449616207447,0.015210068238131187
foursquare-nyc,LightGCN,,,test-frame,140,foursquare-nyc__lightgcn,0.014415858712809905,0.07772759484670222,,0.020703806853065384,0.07026773781202611,,0.03168409543050801,0.05937184101987223,,0.04632255793257787,0.05564745513770888,,0.07266150750590138,0.06589073790464554,
foursquare-nyc,LightGCN,,,test-frame,120,lightgcn__foursquare-nyc,0.015101559561715563,0.082112120612409,,0.021199027354520686,0.07365539034997004,,0.03266739000597355,0.06232449908546892,,0.04838194236803868,0.058200752551147636,,0.07784774445090423,0.06984235727341885,
foursquare-nyc,LightGCN,,1,val-best-recall@20,60,lightgcn__L1,0.011587358663100376,0.06200455693208102,0.008004548735006348,0.016850156298131407,0.056284647583829284,0.009191559714151722,0.026407349549249903,0.04827449234642098,0.010436602305074413,0.03928488687288239,0.04605258916483963,0.011315533855186506,0.06260350487773697,0.055522645899159444,0.01204247864475096
foursquare-nyc,LightGCN,,1,val-best-recall@20,60,dro__foursquare-nyc__lightgcn__L1__val,0.011587358663100376,0.06200455693208102,0.008004548735006348,0.016850156298131407,0.056284647583829284,0.009191559714151722,0.026407349549249903,0.04827449234642098,0.010436602305074413,0.03928488687288239,0.04605258916483963,0.011315533855186506,0.06260350487773697,0.055522645899159444,0.01204247864475096
foursquare-nyc,LightGCN,,2,val-best-recall@20,40,lightgcn__L2,0.013244406713401812,0.0713360120227373,0.008808274822406358,0.018675438506594557,0.06332039632336946,0.010022792084997338,0.02890320148689997,0.05407172892290041,0.011392781679792784,0.044212657320458176,0.05184358256211677,0.012423759790450987,0.07150674642594325,0.06286445790102659,0.013304696978224437
foursquare-nyc,LightGCN,,2,val-best-recall@20,40,dro__foursquare-nyc__lightgcn__L2__val,0.013244406713401812,0.0713360120227373,0.008808274822406358,0.018675438506594557,0.06332039632336946,0.010022792084997338,0.02890320148689997,0.054067555612010806,0.01139072060605581,0.044212657320458176,0.05183940925122717,0.012421698716714013,0.07150674642594325,0.0628595269764185,0.013302414606937096
foursquare-nyc,LightGCN,,3,val-best-recall@20,80,lightgcn__L3,0.015020635185524144,0.08156533961339539,0.010288933242177032,0.021301010767174913,0.07280132964948867,0.011709602574145054,0.032097052969868325,0.06112562092942142,0.013112519589189306,0.0471299600386123,0.057056892078002505,0.01414430262432175,0.07734811315049002,0.0690601698039501,0.015125806786407323
foursquare-nyc,LightGCN,,3,val-best-recall@20,80,dro__foursquare-nyc__lightgcn__L3__val,0.015020635185524144,0.08156533961339539,0.010288933242177032,0.021301010767174913,0.07280132964948867,0.011709602574145054,0.032097052969868325,0.061122687412817185,0.013111765209259434,0.0471299600386123,0.05705517231933244,0.014143744583876227,0.07734811315049002,0.06905892177025769,0.015125295159094094
foursquare-nyc,LightGCN,,4,val-best-recall@20,90,lightgcn__L4,0.01478176770317349,0.0825918901832037,0.010500714569125212,0.0218243183628073,0.07500162144708294,0.012089294721360536,0.03280282758083864,0.062468063558958065,0.013515509672764542,0.049300127248112044,0.05895859712190927,0.014632612835269183,0.08137040950375961,0.07200903692102377,0.015634716051117308
foursquare-nyc,LightGCN,,4,val-best-recall@20,90,dro__foursquare-nyc__lightgcn__L4__val,0.01478176770317349,0.0825918901832037,0.010500714569125212,0.0218243183628073,0.07500162144708294,0.012089294721360536,0.03280282758083864,0.062468063558958065,0.013515509672764542,0.049300127248112044,0.05895859712190927,0.014632612835269183,0.08137040950375961,0.07201035990373969,0.01563502299044584
foursquare-nyc,LightGCN,,5,val-best-recall@20,110,dro__foursquare-nyc__lightgcn__L5__val,0.015693260700712572,0.08531551740467376,0.01089231816274485,0.021827098190775933,0.07587734446695293,0.012250183529178393,0.03325038293793089,0.06303834907811391,0.013740940639694357,0.04984403753497994,0.05975028050697492,0.014842671351178076,0.08224939506423416,0.07280941903191768,0.01585389955486429
foursquare-nyc,LightGCN,,6,val-best-recall@20,120,dro__foursquare-nyc__lightgcn__L6__val,0.016067729737941537,0.0873221626632674,0.011080401981588488,0.022166852657556406,0.07686129766777941,0.012438204492238201,0.033277690933907575,0.0635480725542137,0.013890563548803888,0.049686155263030135,0.05980700110308867,0.01499845190908316,0.08207044748292687,0.07309942693007233,0.01602508102291913
foursquare-nyc,arb,,,test-frame,144,arb__foursquare-nyc__sslrec_k5,,,,0.009,0.0285,,0.0153,0.0259,,0.0252,0.0265,,,,
foursquare-nyc,hccf,,,val-best-recall@20,20,hf__foursquare-nyc__hccf__A_kr0.75__val,0.0003005419956708641,0.0019601893775706126,0.0001538002342090034,0.0003473456525965919,0.0016589802627054717,0.00016316096559414897,0.0007599861512554606,0.0016713597615371798,0.00021525080037015438,0.0013368106866666707,0.0015279306206997488,0.00025431480553664694,0.003918478564744984,0.0027031509440240417,0.0003305567429080606
foursquare-nyc,hccf,,,val-best-recall@20,10,hf__foursquare-nyc__hccf__A_hyp250__val,0.00011075668970405812,0.0007067041892785057,4.5468535773244915e-05,0.00020101002387049914,0.0007530532087099051,6.351920260653313e-05,0.0004417152507253105,0.000772484918706809,9.989627326338217e-05,0.0006234979538267904,0.0006870555676686711,0.00011199870783064754,0.0017840467111088837,0.001188075441889765,0.00014431488354149495
foursquare-nyc,hccf,,,val-best-recall@20,40,hf__foursquare-nyc__hccf__A__val,0.0001913267713279757,0.001356674723936063,0.0001295474072632931,0.0003851652409609255,0.0014925518306820537,0.00017428979023447594,0.0007689298690749855,0.0014791441963505326,0.0002226164930836406,0.0012818680341443274,0.0014027777323050244,0.00025361542288439574,0.0025030111783860874,0.0019092048490965772,0.00028775749551361585
